land_area,affected_families,landowners,compensation_completion,legal_dispute,court_cases,ownership_conflict,approval_delay_days,possession_pct,rehabilitation_pct,stakeholder_response,delay_probability,delay_status,predicted_delay_days
394.7905167925872,168,646,75.72215323811314,0,0,0,68,62.02648918111713,42.205704277737986,Normal,46.13,At-Risk,56.0
278.63554145615694,161,691,63.89274667451423,0,9,0,103,96.21814179240016,10.76063464562145,Good,77.38,Delayed,95.0
830.45013406041,629,593,15.804214412425079,0,0,0,15,55.276534024444814,85.52871577355131,Poor,61.32,Delayed,74.0
363.1857934266534,197,161,88.95155114459804,0,2,0,115,17.462312325503305,12.879501412989224,Good,58.48,At-Risk,74.0
288.1251645905069,822,729,88.95355865435616,0,7,0,75,65.80012001296674,94.61618512563173,Normal,69.2,Delayed,85.0
547.269122326666,107,58,39.736720348819645,0,7,1,108,40.620069500613134,90.28669159842586,Good,88.93,Delayed,107.0
149.51498272501502,140,163,40.63652590146082,0,3,0,38,87.0332670632168,58.19697244773672,Poor,59.39,At-Risk,70.0
804.1750109464992,814,302,99.01255225151564,1,5,1,88,49.12103334848232,58.92360174201629,Good,85.04,Delayed,102.0
83.80513724297312,180,589,66.35585544338244,0,7,1,111,27.355564804802103,68.84001306605407,Good,87.02,Delayed,107.0
987.0180672345122,945,59,57.81848685112532,1,6,0,46,27.199506042203044,44.83450107413983,Good,87.83,Delayed,107.0
774.5223216036909,995,673,85.4336965196732,0,6,0,136,79.18877626490443,68.250005505807,Good,72.33,Delayed,89.0
206.72852471883067,192,540,35.676130452158475,1,3,0,127,33.902883847662395,14.029154981963819,Good,93.18,Delayed,119.0
15.466895952366375,992,621,48.62643340567212,1,8,0,76,79.05100547433007,14.864286461475391,Normal,94.14,Delayed,114.0
817.3068141702859,373,69,34.09990079395008,0,9,0,14,28.529857968993944,51.15073776575899,Normal,87.47,Delayed,102.0
709.788770409141,48,176,81.02447619298583,0,5,1,35,38.95177318311785,59.46600709954314,Good,68.79,Delayed,87.0
731.7170963605774,536,211,61.60144110716962,1,2,0,62,51.893827519572945,89.90358763022371,Good,72.59,Delayed,80.0
773.5576432190862,897,155,69.29425631260635,0,4,0,68,94.88762647241056,19.419457051710665,Poor,74.99,Delayed,85.0
83.30420521674945,506,685,32.70765248554659,0,4,0,73,93.85582822784421,84.03831344745004,Normal,63.46,Delayed,78.0
364.8810712588299,525,448,29.82027712395836,0,4,0,23,28.618468788005902,28.90426035628626,Normal,77.77,Delayed,96.0
124.71036892987841,358,251,53.95371660846448,0,7,0,48,42.239713711876554,45.467528365902865,Normal,73.81,Delayed,82.0
864.4723916168376,991,590,76.38091741835441,0,8,0,145,23.44594496083951,38.49421913446716,Good,88.72,Delayed,105.0
627.0651455592823,930,696,57.271578176814415,1,8,0,6,55.898657138214745,46.01397455788591,Good,86.49,Delayed,101.0
337.5890446041227,406,570,12.938110979110174,0,5,0,3,51.452429562519995,23.544594826532702,Good,70.43,Delayed,82.0
72.9227667831634,731,492,88.169635568826,0,5,0,89,91.06841462056592,55.321306696319944,Poor,72.26,Delayed,91.0
317.8724984985056,170,117,15.821820416361842,1,8,0,59,93.70048400119654,82.14783308482305,Poor,95.19,Delayed,118.0
331.9314888064796,25,235,96.0242035348677,0,3,0,54,44.52106519065629,49.73806093410072,Normal,36.41,At-Risk,44.0
732.3101165546834,502,682,12.262776244954544,1,5,0,15,54.25641487170905,54.15522183083792,Good,85.98,Delayed,100.0
641.181896641661,435,640,72.50054105176379,0,3,0,28,90.66126242315198,86.38908267531828,Good,24.64,On-Time,23.0
888.3406151505633,117,670,17.39863573406035,0,0,1,13,82.60370269705552,73.54523031742278,Good,39.95,At-Risk,55.0
477.4927759103298,903,671,91.96089214916256,1,6,0,78,10.329068021018434,54.14089676678063,Normal,90.69,Delayed,112.0
128.3983034789187,459,441,51.79899126029885,0,9,1,32,38.80536077652242,33.19260833702617,Good,88.93,Delayed,103.0
716.1123393507651,320,664,22.377139733531386,1,5,0,20,47.95968177425133,89.643407216047,Poor,89.83,Delayed,111.0
763.1771981307285,748,428,40.673412981086194,1,8,0,144,30.674465531490853,61.931836152150254,Good,97.2,Delayed,116.0
565.6644255938013,179,464,24.834220781208586,1,6,1,22,27.961445430634488,29.903284909962405,Poor,97.6,Delayed,116.0
773.2575081550153,555,169,25.3523720401381,0,6,0,56,13.40060559361117,34.22077773742093,Normal,93.3,Delayed,114.0
498.85764040074685,423,532,95.3297488154298,1,1,1,141,67.90327525627845,82.28197800426213,Normal,91.73,Delayed,106.0
527.5055010881741,260,659,50.07215010563093,0,8,0,92,33.625926143484904,13.973100587870992,Normal,88.77,Delayed,105.0
433.26560817496414,768,599,80.99220375148236,0,9,0,19,14.711246058818178,99.2882968325938,Normal,77.04,Delayed,93.0
35.164935476654236,790,86,67.56450050599136,1,8,1,18,30.788137947525726,21.73165117433126,Normal,95.69,Delayed,112.0
116.81251272337141,150,518,70.8783726104553,0,5,0,102,82.17225575525138,81.64616728572436,Normal,61.52,Delayed,77.0
41.11489382986691,283,450,21.852409462483465,1,2,0,76,86.6340263481892,45.52977850945146,Normal,91.05,Delayed,119.0
640.0463071511426,425,263,31.07660021339371,1,0,0,32,53.47596206739724,54.299456495872015,Poor,80.95,Delayed,93.0
321.2124212655634,617,779,80.80753016389933,1,3,1,17,47.44636033678176,89.25855197181201,Normal,83.2,Delayed,92.0
513.4849842530557,748,329,97.36895858273047,0,2,1,72,98.00683241516036,47.16200706302919,Normal,64.34,Delayed,67.0
908.490809186832,900,272,33.640807833878654,1,0,0,16,28.05081936292629,58.374437830591106,Poor,79.39,Delayed,95.0
256.7993068573862,48,606,34.44118882759359,0,2,1,18,29.382335456914763,14.436969616825294,Good,60.62,Delayed,69.0
416.2790938052734,823,667,52.56074195298144,1,3,0,69,36.26804593327598,10.211272648070784,Good,78.89,Delayed,96.0
757.9956271576182,38,563,98.54562815698941,0,7,0,119,25.54815864529786,32.031988570155335,Normal,76.86,Delayed,93.0
236.51018383670623,967,383,34.206305124382396,0,8,0,100,44.142903838376796,71.25247836268906,Normal,80.13,Delayed,88.0
86.21011073050506,486,646,46.62747186708375,0,2,0,33,91.97508042907785,20.913840402322304,Poor,68.76,Delayed,73.0
296.85393838463034,327,176,90.23320140611561,0,5,0,83,65.38130565657168,20.238576292409448,Normal,81.69,Delayed,100.0
169.60907438146438,254,762,10.262892935922581,0,9,0,73,47.075189375103726,46.9864547232313,Normal,93.07,Delayed,112.0
930.4006758191473,757,468,13.57893684897126,1,4,0,87,94.09697151140934,68.3053334747404,Normal,84.61,Delayed,99.0
810.0391757687728,706,289,64.36645093640973,0,5,0,84,14.361780922824009,74.08647930231375,Good,66.18,Delayed,71.0
637.0697189453192,281,709,91.66421482415623,0,3,0,10,28.924856011167524,26.060560668853732,Normal,45.37,At-Risk,57.0
872.7459842858406,449,311,31.49709943617349,0,9,0,90,60.92997445915831,17.162933263483822,Poor,94.08,Delayed,119.0
805.6353561301233,757,540,52.26775972126381,0,5,0,143,65.39973608738612,94.63573305509898,Good,78.34,Delayed,95.0
194.70435829717547,248,589,50.54187714920364,0,6,1,126,13.560175590635183,33.459974430589156,Normal,96.87,Delayed,112.0
893.633408505078,386,227,52.56742114859591,0,8,1,112,46.2734882116419,86.80118478478515,Normal,91.58,Delayed,110.0
543.9488194964943,275,111,66.02677261567706,0,9,0,79,68.42385683477855,87.71423054165365,Good,75.0,Delayed,83.0
809.3657536124219,935,563,52.27693866916154,0,6,1,6,72.82634917630614,79.527033258629,Good,76.72,Delayed,97.0
897.1303869242583,930,297,50.2721327190212,0,5,0,15,67.43259122646424,25.195024598731308,Poor,87.17,Delayed,105.0
324.8234402221452,368,176,52.685957838813444,0,0,0,15,38.85069019248321,83.96213133287803,Good,47.73,At-Risk,48.0
118.95140528239999,349,630,63.178069714393736,0,1,1,11,18.416811123811854,79.2325503317428,Good,42.61,At-Risk,50.0
235.65581091652226,398,45,58.33067395162225,1,0,0,34,48.44012017774007,63.70506910955954,Good,74.26,Delayed,91.0
432.83671073999375,586,753,86.87223978854539,1,8,1,20,21.587899363124993,40.34818316520575,Normal,94.73,Delayed,112.0
819.8346182632682,999,750,14.454716814429995,0,9,0,16,95.28612926686004,33.62577438398897,Normal,81.96,Delayed,97.0
862.12327742378,698,362,84.99853643257113,1,9,1,31,52.765377942036544,20.970029087232305,Normal,96.41,Delayed,110.0
16.882609225878795,12,685,85.95321513505516,0,8,0,40,38.55332569211808,55.878136021078426,Good,47.77,At-Risk,60.0
515.6398295517901,438,82,35.64172193778647,0,6,0,133,78.96736640070101,62.67347879588618,Poor,92.59,Delayed,108.0
423.2368931172912,151,657,51.65667595142656,1,1,0,26,54.81537333240375,42.34050914642085,Good,45.94,At-Risk,44.0
229.88673236602295,385,362,49.46846396836919,0,5,0,147,37.9030621611205,52.78231609127817,Good,81.16,Delayed,96.0
128.66671366034598,679,79,29.665885091871726,1,3,0,65,83.07709681517215,42.716301163234,Normal,90.35,Delayed,113.0
344.23901968959166,333,434,45.711716237768485,0,0,1,136,88.04369359010097,67.69054515886312,Good,65.5,Delayed,77.0
943.480606873394,155,717,13.994899495376899,0,0,0,91,70.57073496598093,91.1133287016907,Poor,70.35,Delayed,93.0
329.9709027005477,967,790,35.0039865503561,0,4,0,60,14.226798016690056,24.75282358422504,Poor,91.94,Delayed,112.0
523.6027155259325,302,570,83.50139579056463,1,1,0,2,60.96905921498789,44.32679289128111,Good,50.5,At-Risk,62.0
705.9887693062261,674,651,35.61060715866078,0,3,0,102,78.69654207975535,22.678174355577518,Poor,77.86,Delayed,93.0
369.99330635550103,441,526,83.63860018734228,1,0,1,54,22.285271087522396,66.24493933670487,Normal,85.41,Delayed,102.0
972.0642618937511,714,437,57.84395181439878,0,3,0,0,30.5803676246143,75.59834585397363,Poor,63.16,Delayed,74.0
962.8228219926901,958,548,89.1876409625044,0,5,0,100,89.42455945613229,93.87214593377102,Good,48.21,At-Risk,56.0
259.2644728671105,984,169,61.73015988379737,0,9,0,44,11.810954966776663,35.098473363486846,Normal,92.67,Delayed,114.0
502.2760208334616,594,158,12.670140075826584,0,3,0,25,77.74544240433784,95.51900852788872,Good,35.14,At-Risk,37.0
307.86952671860195,408,785,70.78781867923803,1,0,1,120,52.63959632629806,15.693640463860731,Poor,93.23,Delayed,106.0
291.9920894336929,826,239,14.036821122121179,0,6,0,141,50.20949429556462,64.27124770281293,Good,80.37,Delayed,91.0
46.51807788098747,898,721,50.55373170848206,1,1,0,45,10.638687924539846,15.141944740899698,Normal,84.45,Delayed,112.0
613.4686906400979,353,571,93.64840250258025,1,8,1,121,83.74584078698435,90.43967689857503,Good,94.34,Delayed,116.0
507.6522329965729,973,76,24.868354540406514,0,2,1,30,42.384241057290986,57.68281513630487,Good,71.18,Delayed,87.0
60.96396373748946,149,390,45.08851176473897,0,7,0,58,58.668906817048864,70.24135156865165,Normal,67.81,Delayed,76.0
285.8599995942453,196,67,75.68742779636305,0,7,0,28,70.95706177020935,84.84165333194073,Poor,66.18,Delayed,83.0
909.1832271069871,814,268,89.40327004853629,0,2,0,105,73.23666187941242,23.527956023557188,Normal,49.16,At-Risk,58.0
247.1662717603027,70,351,70.38487042682571,0,3,0,16,96.03820529434651,13.473240574432046,Poor,42.51,At-Risk,52.0
153.44592337031085,948,139,33.23559287720523,0,1,1,141,57.82059579129482,89.09930313215669,Good,81.83,Delayed,93.0
494.5582326747874,389,736,70.71470676245946,0,3,0,23,45.97475958769848,38.343990471303925,Normal,44.42,At-Risk,54.0
985.7939495694947,719,181,36.7054876993681,0,8,0,108,95.83332638425371,21.608101713444874,Normal,92.66,Delayed,109.0
249.6347187963854,816,779,74.65863068368617,0,1,0,90,67.7899211522969,52.16151133783779,Good,40.52,At-Risk,45.0
675.4141919318198,449,623,95.86298148265365,0,2,0,24,36.83353206489001,63.84754681264169,Normal,40.39,At-Risk,52.0
764.0034191754304,328,218,74.92541059956595,0,3,0,31,21.381782086321405,12.787354308025911,Normal,62.06,Delayed,67.0
245.26116855247568,311,363,87.65924526211711,1,4,0,115,85.82990513186631,34.7406092431379,Normal,87.15,Delayed,107.0
730.934185125741,353,480,10.189345885829507,0,0,0,81,42.59634425147364,12.951988684920641,Normal,80.3,Delayed,100.0
374.1053013920607,20,125,74.5814912258435,0,6,0,109,69.4422749227988,47.83018502759491,Normal,73.1,Delayed,83.0
635.9827722876437,71,273,84.66288011787253,1,9,0,145,52.37347774293083,90.55900261596199,Good,91.83,Delayed,106.0
637.1944136532858,854,671,13.650286379021328,0,6,0,36,27.90368018155345,98.43871703442123,Good,71.89,Delayed,85.0
540.4169372340109,235,451,88.44379545594076,0,8,0,25,64.15179477584186,67.33427981532648,Normal,66.59,Delayed,81.0
99.38687235386422,162,557,33.10248054790412,0,3,0,136,15.461476205561409,24.54739244061326,Good,80.75,Delayed,96.0
836.9494706333456,720,462,69.87628917802496,0,5,0,63,47.2008213884073,91.52644509993752,Good,54.02,At-Risk,67.0
327.5722643220185,573,486,82.0319391121066,0,1,0,71,59.195344569730395,56.46230408800544,Normal,45.1,At-Risk,63.0
194.6533252958557,781,296,69.63980617534199,0,3,0,147,49.24422767067212,23.837438089262626,Normal,80.63,Delayed,94.0
50.367390139216276,580,312,18.30563128659315,0,1,0,105,77.38049577258917,92.95540025064952,Good,47.45,At-Risk,48.0
594.9840137563594,593,320,63.668936697433146,0,9,1,85,84.51324590907812,78.17221456507927,Normal,92.0,Delayed,115.0
680.7887182238596,669,217,59.462529104992925,1,4,1,52,79.41187666298602,75.85347454508364,Normal,92.63,Delayed,120.0
26.42195063857759,870,627,91.02891412668443,1,6,0,91,13.49316530306219,73.82626334149643,Good,90.28,Delayed,110.0
516.9721277162882,584,455,46.38157566797883,0,0,0,98,27.4715893401375,28.030583898679808,Normal,62.96,Delayed,70.0
234.23081744595856,319,679,38.89729873783451,1,9,1,10,58.29467583373969,28.990602253677345,Normal,97.82,Delayed,117.0
648.7210625053553,894,642,77.48656879928197,0,9,0,30,94.13398363994212,71.94636985845295,Normal,65.61,Delayed,73.0
182.62276471494152,252,64,47.1407793475057,0,6,0,99,85.14610975469051,29.775047509935717,Normal,83.88,Delayed,104.0
694.0283607214413,502,21,68.14865575045567,1,9,0,86,85.82810575166215,49.4804527122744,Good,85.29,Delayed,96.0
392.86799283753203,375,666,68.18050811121464,0,5,1,146,37.288737438370745,80.38016430345472,Normal,92.27,Delayed,109.0
937.3626888493671,339,409,89.9235157924106,0,5,0,139,48.65031073708323,80.55572662880569,Good,67.17,Delayed,76.0
146.1457347045333,116,657,63.88231620871876,0,7,0,14,52.36353525843437,50.79355952732737,Poor,66.81,Delayed,81.0
347.65568753975595,235,524,55.19382489657882,0,7,0,100,24.163442501491936,81.29709444477206,Poor,92.72,Delayed,109.0
122.33878602818318,834,665,22.49841937568653,1,5,1,28,12.796131722001068,85.47596165782511,Normal,97.41,Delayed,118.0
925.4466820957772,227,551,20.416384601083482,1,2,0,113,95.22126095144652,68.92981761558343,Good,76.47,Delayed,92.0
878.5659598471713,946,246,23.888940875477147,1,4,0,106,31.664132709715606,30.558326707757814,Good,95.5,Delayed,110.0
265.362211438004,762,288,25.466363319438507,1,1,0,107,31.59540133512682,34.66106023469928,Good,86.67,Delayed,107.0
663.3842055738372,515,357,67.40893833972706,0,4,0,129,17.504114839188357,38.335703986786186,Normal,88.86,Delayed,106.0
819.0499781992037,268,636,76.68831252471206,0,8,0,83,93.56569767494007,20.51236969605568,Good,50.2,At-Risk,55.0
559.6488034834678,897,113,57.69923706337769,0,9,0,14,62.17634034457948,34.58436583329506,Normal,90.3,Delayed,120.0
534.3540725724464,783,639,84.6115959290942,0,0,1,131,70.03331714128186,28.85673018812789,Good,75.82,Delayed,93.0
249.43376799144716,526,526,99.21369040602698,0,9,0,49,92.04191985367473,50.97958748277419,Poor,76.51,Delayed,91.0
102.17174012784022,782,257,83.80113662074204,1,4,0,22,41.10581520107105,91.75937930850384,Good,44.46,At-Risk,60.0
898.2436003737935,63,373,72.53941363083632,0,5,0,58,65.93565800242757,19.403228507856227,Poor,76.99,Delayed,102.0
901.4138765916972,56,330,57.92434294934319,0,6,0,89,13.491950925599872,74.82411315526561,Poor,81.38,Delayed,97.0
636.7704427005352,736,642,50.39677645072374,0,8,0,114,26.80952754080164,71.8554703971815,Normal,92.75,Delayed,113.0
345.63949313821365,698,295,17.595314249008812,0,5,0,74,84.81212245809482,18.61787787970219,Normal,85.11,Delayed,97.0
355.7174788665343,530,158,45.943187355522184,1,4,0,122,79.00915207045021,93.031516441522,Normal,84.81,Delayed,101.0
728.6961220815369,108,93,91.91211731039208,0,6,0,135,41.55784223114322,61.162498194113766,Normal,84.56,Delayed,100.0
898.1391573530514,29,415,82.72203669158976,0,0,0,138,43.912956499679126,42.73529690221158,Good,48.54,At-Risk,59.0
888.2155600224661,899,465,29.444622851051847,1,4,1,17,58.01989901982215,78.0884725145776,Good,89.8,Delayed,109.0
782.0767903990476,762,752,51.99470062274943,0,1,1,49,10.02169042166211,33.16289125614706,Normal,82.68,Delayed,102.0
645.6113296927449,582,170,83.50508823026901,0,3,0,141,31.71199024342251,72.41588533416883,Normal,66.24,Delayed,81.0
93.29856534509834,900,793,16.064609930697028,0,6,0,117,28.7408627747393,13.57400868150225,Normal,96.12,Delayed,109.0
170.01242695366764,499,469,44.86533271017934,1,4,0,136,32.54346520747871,85.54672338483448,Good,88.81,Delayed,102.0
899.5686466418084,428,559,86.66571131865528,0,5,1,138,82.53152582800972,50.335376231918666,Good,70.58,Delayed,82.0
610.364769062994,699,509,46.35080777531114,1,1,0,107,35.17064708917988,67.30236229221475,Good,86.32,Delayed,102.0
19.10508110046335,859,747,16.985318025829677,1,2,1,66,27.236918984513334,29.91140378260153,Good,96.86,Delayed,121.0
110.45682743737179,71,518,58.82809316790263,0,6,0,77,55.383711471372834,70.93663413926032,Good,59.44,At-Risk,66.0
666.8667514169753,154,663,87.55682454264658,1,1,1,74,87.90805327354587,79.50162483039489,Good,77.25,Delayed,91.0
15.0109680077565,225,490,63.12569886578437,1,5,1,38,31.72147334537499,52.58918681959589,Good,89.0,Delayed,112.0
169.19997090332367,12,672,30.365119739280864,1,4,1,24,17.068261851351885,65.59542316556148,Poor,94.13,Delayed,111.0
553.2464514729203,169,123,44.58156581236432,1,9,0,20,42.07642622646982,51.06933314401587,Good,85.64,Delayed,105.0
694.9762457157664,748,758,50.511102506373895,0,0,0,137,77.288664210848,90.46822323320609,Normal,72.09,Delayed,86.0
655.4416469075745,790,587,62.13397184384741,0,9,0,14,59.562149022531514,54.808226246288726,Good,60.99,Delayed,74.0
232.0266163659542,129,370,78.34159231773518,0,3,0,47,83.51140326169127,85.7627838125937,Poor,56.12,At-Risk,66.0
715.0574291340605,902,350,18.898625587657186,0,1,0,85,96.36329328483106,82.12168524432238,Normal,55.18,At-Risk,70.0
244.87659662183208,98,779,90.06868297158097,0,3,0,148,81.33962290764553,46.94543392135209,Good,46.97,At-Risk,49.0
332.14570117767505,338,770,11.107873271446802,1,0,0,115,64.3422770959378,30.707604267172755,Normal,92.23,Delayed,109.0
749.0264910668438,589,458,43.30471012068297,1,1,0,49,54.400742924714244,46.54739193037939,Good,65.68,Delayed,80.0
653.1365700567425,919,189,12.467827897539188,0,7,0,140,13.606217771344,84.35956381976982,Normal,94.84,Delayed,116.0
850.7311763892361,366,711,45.36768028107621,1,5,0,68,98.58897809326372,30.486928223745313,Good,84.78,Delayed,109.0
661.03676337734,619,416,57.32313389859914,1,1,1,3,44.51330103175383,57.19927112719744,Poor,92.84,Delayed,109.0
572.6255173021169,276,675,56.051324792336054,0,5,0,77,23.700539252518013,82.54870731646727,Normal,80.22,Delayed,104.0
102.73802014981155,626,205,24.906551232543883,0,9,0,8,70.0037969856811,41.81297276155409,Good,70.61,Delayed,81.0
374.0386450288392,961,475,68.11664590860511,0,8,0,120,35.58594601859134,67.79886733024276,Normal,88.39,Delayed,113.0
272.5503440049082,332,320,14.03006054542014,1,6,1,114,62.72004438379429,32.10684166439331,Good,97.29,Delayed,121.0
251.54974694529275,644,271,78.57161381191739,0,8,0,100,62.80911170601321,19.835150083134394,Poor,92.38,Delayed,106.0
973.2804492049211,997,428,95.19799905941916,0,4,0,148,50.11568388125823,81.49458025835708,Normal,68.09,Delayed,83.0
